Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR1,latitude,longitude,LUGAR 2,lugar2_code,Nr.,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2017-12226,18-12-17,13:00-13:59,LUNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Quintana,40.42791389,-3.717297222,,,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,21-24
2017-12293,19-12-17,14:00-14:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,calle de Cavanilles,40.40499722,-3.673825,,,36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HG                                      ,18-20
2017-12603,19-12-17,15:00-15:59,MARTES,Tetuán,https://www.wikidata.org/wiki/Q1773540,avenida de Pablo Iglesias,40.45227778,-3.711716667, CALLE DE MOGUER,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,NO ASIGNADO,NO ASIGNADA,0-0
2017-12285,20-12-17,00:00-00:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Segovia,40.41392222,-3.717280556,Ronda de Segovia,https://www.wikidata.org/wiki/Q27955399,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-12349,20-12-17,9:00-9:59,MIERCOLES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-12381,20-12-17,19:00-19:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Zurbano,40.43396111,-3.693244444,boulevard Eduardo Dato,https://www.wikidata.org/wiki/Q20890584,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,40-44
2017-12432,21-12-17,19:00-19:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de San Justo,40.41403333,-3.709319444,calle de Segovia,https://www.wikidata.org/wiki/Q8255505,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-12497,21-12-17,22:00-22:59,JUEVES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Bravo Murillo,40.44831111,-3.703594444,,,223,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2017-12501,23-12-17,17:00-17:59,SABADO,Carabanchel,https://www.wikidata.org/wiki/Q1001991,CALLE DE CLARA CAMPOAMOR ,,,Calle General Ricardos,https://www.wikidata.org/wiki/Q5740542,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,40-44
2017-12484,23-12-17,19:00-19:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2017-12591,26-12-17,18:00-18:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Menéndez Pelayo,40.41585833,-3.677958333, CALLE DEL DOCE DE OCTUBRE,,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2017-12577,27-12-17,00:00-00:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Fuencarral,40.42479167,-3.700761111,,,111,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-141,30-12-17,11:00-11:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Madera,40.42366944,-3.704172222,,,51,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-19,31-12-17,21:00-21:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,boulevard Eduardo Dato,40.43295833,-3.69235,,,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN MÚLTIPLE,/kos/accidentes/colisión-múltiple,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-25,01-01-18,13:00-13:59,LUNES,Arganzuela,https://www.wikidata.org/wiki/Q2000929,CALLE DE ANCORA ,,,boulevard Delicias,https://www.wikidata.org/wiki/Q6065662,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-76,01-01-18,15:00-15:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,,,44,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-30,02-01-18,12:00-12:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Serrano Street,40.43521667,-3.686513889, CALLE DEL CONDE DE ARANDA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-115,03-01-18,22:00-22:59,MIERCOLES,Latina,https://www.wikidata.org/wiki/Q794954,calle de Segovia,40.41392222,-3.717280556,Paseo de Extremadura,https://www.wikidata.org/wiki/Q6065619,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-128,04-01-18,9:00-9:59,JUEVES,San Blas,https://www.wikidata.org/wiki/Q2001937,AVENIDA DE CANILLEJAS A VICALVARO ,,,avenida de la Institución Libre de Enseñanza,https://www.wikidata.org/wiki/Q5740959,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-570,11-01-18,14:00-14:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Ronda de Atocha,40.40665278,-3.696727778,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,25-29
2018-570,11-01-18,14:00-14:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Ronda de Atocha,40.40665278,-3.696727778,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,TESTIGO,HOMBRE,IL                                      ,45-49
2018-418,11-01-18,20:00-20:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,Calle de Alcalá,40.4283,-3.66778,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,40-44
2018-594,13-01-18,1:00-1:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Goya,40.42496944,-3.679391667,,,66,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-564,15-01-18,9:00-9:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Goya,40.42496944,-3.679391667,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-684,15-01-18,16:00-16:59,LUNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,"Calle de Infanta Mercedes, Madrid",40.4584,-3.697311111,улица Сор-Анхела-де-ла-Крус,https://www.wikidata.org/wiki/Q21011321,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-686,16-01-18,16:00-16:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,Strato Sevilo,40.41723889,-3.699988889,,,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,21-24
2018-607,17-01-18,1:00-1:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Génova,40.42648889,-3.693380556,,,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,30-34
2018-735,18-01-18,21:00-21:59,JUEVES,Chamberí,https://www.wikidata.org/wiki/Q1763370,calle de Génova,40.42648889,-3.693380556,,,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-773,19-01-18,16:00-16:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,rue Carranza,40.42930556,-3.704138889,,,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,COLISIÓN MÚLTIPLE,/kos/accidentes/colisión-múltiple,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-805,20-01-18,17:00-17:59,SABADO,Hortaleza,https://www.wikidata.org/wiki/Q1928529,"Calle de Francisco Umbral, Madrid",40.47700278,-3.625741667, GLORIETA DE ISIDRO GONZALEZ VELAZQUEZ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,30-34
2018-928,22-01-18,13:00-13:59,LUNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,"Calle de Infanta Mercedes, Madrid",40.4584,-3.697311111,,,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-987,24-01-18,9:00-9:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,40.43743889,-3.699816667,,,97,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-967,24-01-18,20:00-20:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,40.43743889,-3.699816667,,,33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-1088,27-01-18,9:00-9:59,SABADO,Usera,https://www.wikidata.org/wiki/Q953368,avenida de los Poblados,40.37371667,-3.733897222, CAMINO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-1230,27-01-18,13:00-13:59,SABADO,Tetuán,https://www.wikidata.org/wiki/Q1773540,calle del Aviador Zorita,40.44965556,-3.698327778,,,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-1277,27-01-18,19:00-19:59,SABADO,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,"Calle de José del Hierro, Madrid",40.43674444,-3.649180556,,,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,40-44
2018-1100,28-01-18,12:00-12:59,DOMINGO,San Blas,https://www.wikidata.org/wiki/Q2001937,calle de Sofía,40.42403056,-3.600375,,,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-1080,28-01-18,22:00-22:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Génova,40.42648889,-3.693380556, PLAZA DE ALONSO MARTINEZ,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1160,29-01-18,19:00-19:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,rue Balbina Valverde,40.44772222,-3.689041667, CALLE DE JOAQUIN COSTA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1171,29-01-18,21:00-21:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,"rue Hermosilla, Madrid",40.42615278,-3.680927778,Núñez de Balboa Street,https://www.wikidata.org/wiki/Q28065000,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-1221,30-01-18,9:00-9:59,MARTES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,avenida de San Luis,40.47516944,-3.666991667,,,53,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,70-74
2018-1245,30-01-18,13:00-13:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Espejo,40.41695556,-3.70968333,,,12,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1244,31-01-18,18:00-18:59,MIERCOLES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Calle Arroyo de la Media Legua, Madrid",40.41043889,-3.655680556,,,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2018-1341,02-02-18,19:00-19:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Villanueva,40.42236389,-3.685002778,,,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1306,02-02-18,20:00-20:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Eloy Gonzalo,40.43429722,-3.701555556, GLORIETA DE QUEVEDO,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-1346,04-02-18,5:00-5:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle de Velázquez,40.43156944,-3.683575,,,30,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-1383,05-02-18,17:00-17:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Albufera,40.39147778,-3.653169444,avenue Ciudad de Barcelona,https://www.wikidata.org/wiki/Q5714227,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-1460,06-02-18,9:00-9:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,"Calle de O'Donnell, Madrid",https://www.wikidata.org/wiki/Q5740859,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,30-34
2018-1524,08-02-18,18:00-18:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,40.44388889,-3.69138889,,,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1621,08-02-18,19:00-19:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-1607,09-02-18,12:00-12:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle de Velázquez,40.43156944,-3.683575,,,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1658,10-02-18,19:00-19:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,40.408075,-3.698541667,,,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1995,12-02-18,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,40.42,-3.70361,,,37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-1712,13-02-18,8:00-8:59,MARTES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,40.438189,-3.695287,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-1730,14-02-18,2:00-2:59,MIERCOLES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle de O'Donnell, Madrid",40.42141667,-3.672352778,rue Doctor Esquerdo,https://www.wikidata.org/wiki/Q5741005,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1798,14-02-18,18:00-18:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,Calle de Bravo Murillo,40.44831111,-3.703594444,,,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1785,14-02-18,21:00-21:59,MIERCOLES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Goya,40.42496944,-3.679391667,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,21-24
2018-1832,15-02-18,18:00-18:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,40.42811389,-3.719258333,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2018-1827,15-02-18,20:00-20:59,JUEVES,San Blas,https://www.wikidata.org/wiki/Q2001937,calle de Albasanz,40.43745556,-3.62755,,,71,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,Oct-14
2018-1943,19-02-18,13:00-13:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,calle de Arturo Soria,40.46258333,-3.66463889, CAMINO DE LA HUERTA,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-2279,21-02-18,9:00-9:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Raimundo Fernández Villaverde,40.44659444,-3.698594444,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-2054,22-02-18,7:00-7:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,calle de Máiquez,40.42046111,-3.6729,calle del Alcalde Sáinz de Baranda,https://www.wikidata.org/wiki/Q28070977,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-2371,23-02-18,13:00-13:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,rue Beneficiencia,40.42635278,-3.698769444,,,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,0-0
2018-2258,24-02-18,14:00-14:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,rue Padre Damián,40.45696111,-3.685958333,,,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-2313,25-02-18,23:00-23:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-2226,26-02-18,19:00-19:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Alonso Cano,40.440777,-3.6976,rue Cristóbal Bordiú,https://www.wikidata.org/wiki/Q27309902,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-2216,26-02-18,21:00-21:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle del Doctor Velasco, Madrid",40.40872778,-3.689455556,,,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-2589,27-02-18,13:00-13:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Cava Baja,40.41247222,-3.709055556,,,25,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,40-44
2018-2251,28-02-18,2:00-2:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Tribulete,40.40788889,-3.702275, PLAZA DE LAVAPIES,,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-2629,03-03-18,6:00-6:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,40.4283,-3.66778,,,45,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-2764,09-03-18,13:00-13:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,40.4283,-3.66778,,,198,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
