Accident_ID,FECHA,RANGO HORARIO,DIA SEMANA,DISTRITO,district_code,LUGAR 1,coordinate location,lugar1_code,LUGAR 2,lugar2_code,Nº,CPFA Hielo,CPFA Lluvia,CPFA Niebla,CPFA Seco,CPFA Nieve,CPSV Mojada,CPSV Aceite,CPSV Grava Suelta,CPSV Seca Y Limpia,Nº VICTIMAS *,TIPO ACCIDENTE,SKOS_TypeAccident,TIPO PERSONA,SEXO,LESIVIDAD,Tramo Edad
2018-1080,28/01/2018,22:00-22:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Génova,"40.426488888889,-3.6933805555556",https://www.wikidata.org/wiki/Q24294474, PLAZA DE ALONSO MARTINEZ,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1160,29/01/2018,19:00-19:59,LUNES,Chamartín,https://www.wikidata.org/wiki/Q1766348,rue Balbina Valverde,"40.447722222222,-3.6890416666667",https://www.wikidata.org/wiki/Q28940350, CALLE DE JOAQUIN COSTA,,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1171,29/01/2018,21:00-21:59,LUNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,"rue Hermosilla, Madrid","40.426152777778,-3.6809277777778",https://www.wikidata.org/wiki/Q28052826,Núñez de Balboa Street,https://www.wikidata.org/wiki/Q28065000,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-1221,30/01/2018,9:00-9:59,MARTES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,avenida de San Luis,"40.475169444444,-3.6669916666667",https://www.wikidata.org/wiki/Q54370814,,,53,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,70-74
2018-1245,30/01/2018,13:00-13:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Espejo,"40.41695556,-3.70968333",https://www.wikidata.org/wiki/Q20908824,,,12,false,false,false,true,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1244,31/01/2018,18:00-18:59,MIERCOLES,Moratalaz,https://www.wikidata.org/wiki/Q2076109,"Calle Arroyo de la Media Legua, Madrid","40.410438888889,-3.6556805555556",https://www.wikidata.org/wiki/Q28935853,,,8,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,15-17
2018-1341,02/02/2018,19:00-19:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Villanueva,"40.422363888889,-3.6850027777778",https://www.wikidata.org/wiki/Q28921542,,,2,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1306,02/02/2018,20:00-20:59,VIERNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Eloy Gonzalo,"40.434297222222,-3.7015555555556",https://www.wikidata.org/wiki/Q26771757, GLORIETA DE QUEVEDO,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,25-29
2018-1346,04/02/2018,5:00-5:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle de Velázquez,"40.431569444444,-3.683575",https://www.wikidata.org/wiki/Q20031523,,,30,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-1383,05/02/2018,17:00-17:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Albufera,"40.391477777778,-3.6531694444444",https://www.wikidata.org/wiki/Q5714221,avenue Ciudad de Barcelona,https://www.wikidata.org/wiki/Q5714227,0,false,true,false,false,false,true,false,false,false,2,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,55-59
2018-1460,06/02/2018,9:00-9:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,"Calle de O'Donnell, Madrid",https://www.wikidata.org/wiki/Q5740859,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,30-34
2018-1524,08/02/2018,18:00-18:59,JUEVES,Salamanca,https://www.wikidata.org/wiki/Q1773521,paseo de la Castellana,"40.44388889,-3.69138889",https://www.wikidata.org/wiki/Q1473674,,,48,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-1621,08/02/2018,19:00-19:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,"40.42,-3.70361",https://www.wikidata.org/wiki/Q1324163,,,32,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-1607,09/02/2018,12:00-12:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle de Velázquez,"40.431569444444,-3.683575",https://www.wikidata.org/wiki/Q20031523,,,28,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1658,10/02/2018,19:00-19:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Argumosa,"40.408075,-3.6985416666667",https://www.wikidata.org/wiki/Q5740806,,,28,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1995,12/02/2018,13:00-13:59,LUNES,Centro,https://www.wikidata.org/wiki/Q1763376,Gran Vía,"40.42,-3.70361",https://www.wikidata.org/wiki/Q1324163,,,37,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-1712,13/02/2018,8:00-8:59,MARTES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue José Abascal,"40.438189,-3.695287",https://www.wikidata.org/wiki/Q27310549,rue de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,0,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-1730,14/02/2018,2:00-2:59,MIERCOLES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle de O'Donnell, Madrid","40.421416666667,-3.6723527777778",https://www.wikidata.org/wiki/Q5740859,rue Doctor Esquerdo,https://www.wikidata.org/wiki/Q5741005,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-1798,14/02/2018,18:00-18:59,MIERCOLES,Chamberí,https://www.wikidata.org/wiki/Q1763370,Calle de Bravo Murillo,"40.448311111111,-3.7035944444444",https://www.wikidata.org/wiki/Q5740815,,,9,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-1785,14/02/2018,21:00-21:59,MIERCOLES,Salamanca,https://www.wikidata.org/wiki/Q1773521,rue Goya,"40.424969444444,-3.6793916666667",https://www.wikidata.org/wiki/Q28015873,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,IL                                      ,21-24
2018-1832,15/02/2018,18:00-18:59,JUEVES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,calle de Ferraz,"40.428113888889,-3.7192583333333",https://www.wikidata.org/wiki/Q5740837,,,5,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2018-1827,15/02/2018,20:00-20:59,JUEVES,San Blas,https://www.wikidata.org/wiki/Q2001937,calle de Albasanz,"40.437455555556,-3.62755",https://www.wikidata.org/wiki/Q28977907,,,71,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,10-14
2018-1943,19/02/2018,13:00-13:59,LUNES,Hortaleza,https://www.wikidata.org/wiki/Q1928529,calle de Arturo Soria,"40.46258333,-3.66463889",https://www.wikidata.org/wiki/Q8255504, CAMINO DE LA HUERTA,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-2279,21/02/2018,9:00-9:59,MIERCOLES,Tetuán,https://www.wikidata.org/wiki/Q1773540,Calle de Raimundo Fernández Villaverde,"40.446594444444,-3.6985944444444",https://www.wikidata.org/wiki/Q26741180,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-2054,22/02/2018,7:00-7:59,JUEVES,Retiro,https://www.wikidata.org/wiki/Q2002296,calle de Máiquez,"40.420461111111,-3.6729",https://www.wikidata.org/wiki/Q28936774,calle del Alcalde Sáinz de Baranda,https://www.wikidata.org/wiki/Q28070977,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,50-54
2018-2371,23/02/2018,13:00-13:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,rue Beneficiencia,"40.426352777778,-3.6987694444444",https://www.wikidata.org/wiki/Q28913756,,,8,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,0-0
2018-2258,24/02/2018,14:00-14:59,SABADO,Chamartín,https://www.wikidata.org/wiki/Q1766348,rue Padre Damián,"40.456961111111,-3.6859583333333",https://www.wikidata.org/wiki/Q28740210,,,5,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-2313,25/02/2018,23:00-23:59,DOMINGO,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-2226,26/02/2018,19:00-19:59,LUNES,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue Alonso Cano,"40.440777,-3.6976",https://www.wikidata.org/wiki/Q27314531,rue Cristóbal Bordiú,https://www.wikidata.org/wiki/Q27309902,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,35-39
2018-2216,26/02/2018,21:00-21:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,"Calle del Doctor Velasco, Madrid","40.408727777778,-3.6894555555556",https://www.wikidata.org/wiki/Q29471749,,,4,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-2589,27/02/2018,13:00-13:59,MARTES,Centro,https://www.wikidata.org/wiki/Q1763376,calle de la Cava Baja,"40.412472222222,-3.7090555555556",https://www.wikidata.org/wiki/Q5740900,,,25,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,40-44
2018-2251,28/02/2018,2:00-2:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,calle del Tribulete,"40.407888888889,-3.702275",https://www.wikidata.org/wiki/Q20021648, PLAZA DE LAVAPIES,,0,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-2629,03/03/2018,6:00-6:59,SABADO,Centro,https://www.wikidata.org/wiki/Q1763376,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,45,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-2764,09/03/2018,13:00-13:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746,,,198,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,MUJER,HL                                      ,35-39
2018-2880,09/03/2018,22:00-22:59,VIERNES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Calle de Alcalá,"40.4283,-3.66778",https://www.wikidata.org/wiki/Q2424746, PLAZA DE MANUEL BECERRA,,0,false,true,false,false,false,true,false,false,false,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-2789,11/03/2018,18:00-18:59,DOMINGO,Centro,https://www.wikidata.org/wiki/Q1763376,calle de Carretas,"40.415622222222,-3.7032194444444",https://www.wikidata.org/wiki/Q5740952,,,11,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
2018-2902,14/03/2018,19:00-19:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,rue Carranza,"40.429305555556,-3.7041388888889",https://www.wikidata.org/wiki/Q27941430,,,25,false,true,false,false,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,25-29
2018-3069,16/03/2018,15:00-15:59,VIERNES,Tetuán,https://www.wikidata.org/wiki/Q1773540,paseo de la Dirección,"40.469727777778,-3.7068722222222",https://www.wikidata.org/wiki/Q27043701,,,285,false,true,false,false,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,45-49
2018-3154,20/03/2018,11:00-11:59,MARTES,Salamanca,https://www.wikidata.org/wiki/Q1773521,Serrano Street,"40.435216666667,-3.6865138888889",https://www.wikidata.org/wiki/Q5740879,,,91,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,21-24
2018-3317,26/03/2018,22:00-22:59,LUNES,Carabanchel,https://www.wikidata.org/wiki/Q1001991,avenida de los Poblados,"40.373716666667,-3.7338972222222",https://www.wikidata.org/wiki/Q26795575, CALLE DE VENTURA DIAZ BERNARDO,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,18-20
2018-3312,27/03/2018,18:00-18:59,MARTES,San Blas,https://www.wikidata.org/wiki/Q2001937,Calle de Estocolmo,"40.428186111111,-3.6001722222222",https://www.wikidata.org/wiki/Q28972118, CARRIL,,0,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HG                                      ,45-49
2018-3386,31/03/2018,13:00-13:59,SABADO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,108,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,21-24
2018-3423,01/04/2018,3:00-3:59,DOMINGO,Chamberí,https://www.wikidata.org/wiki/Q1763370,rue de Santa Engracia,"40.437438888889,-3.6998166666667",https://www.wikidata.org/wiki/Q26728109,,,82,false,false,false,true,false,false,false,false,true,1,CHOQUE CON OBJETO FIJO,/kos/accidentes/choque-con-objeto-fijo,CONDUCTOR,HOMBRE,HL                                      ,35-39
2018-3399,01/04/2018,22:00-22:59,DOMINGO,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,208,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,18-20
2018-3404,02/04/2018,15:00-15:59,LUNES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,,,144,false,false,false,true,false,false,false,false,true,1,ATROPELLO,/kos/accidentes/atropello,CONDUCTOR,HOMBRE,IL                                      ,25-29
2018-3430,03/04/2018,8:00-8:59,MARTES,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,avenue Albufera,"40.391477777778,-3.6531694444444",https://www.wikidata.org/wiki/Q5714221,,,7,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,55-59
2018-3432,03/04/2018,9:00-9:59,MARTES,Retiro,https://www.wikidata.org/wiki/Q2002296,avenue Ciudad de Barcelona,"40.402858333333,-3.6778888888889",https://www.wikidata.org/wiki/Q5714227,avenue Menéndez Pelayo,https://www.wikidata.org/wiki/Q28936960,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,30-34
2018-3484,04/04/2018,21:00-21:59,MIERCOLES,Centro,https://www.wikidata.org/wiki/Q1763376,,,,calle de Bailén,https://www.wikidata.org/wiki/Q5740811,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-3634,05/04/2018,9:00-9:59,JUEVES,Centro,https://www.wikidata.org/wiki/Q1763376,"Cuesta de la Vega, Madrid",,https://www.wikidata.org/wiki/Q5794014, PASEO DE LA CIUDAD DE PLASENCIA,,0,false,false,false,true,false,true,false,false,false,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,50-54
2018-3537,06/04/2018,3:00-3:59,VIERNES,Centro,https://www.wikidata.org/wiki/Q1763376,rue Casino,"40.406808333333,-3.7050111111111",https://www.wikidata.org/wiki/Q26248358,,,16,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,HOMBRE,HL                                      ,40-44
2018-3544,06/04/2018,10:00-10:59,VIERNES,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,CALLE DE FRANCISCO Y JACINTO ALCANTARA ,,,Paseo de Camoens,https://www.wikidata.org/wiki/Q42251452,0,false,false,false,true,false,false,false,false,true,1,COLISIÓN DOBLE,/kos/accidentes/colisión-doble,CONDUCTOR,HOMBRE,HG                                      ,50-54
2018-3676,07/04/2018,19:00-19:59,SABADO,Salamanca,https://www.wikidata.org/wiki/Q1773521,calle de Velázquez,"40.431569444444,-3.683575",https://www.wikidata.org/wiki/Q20031523,,,18,false,false,false,true,false,false,false,false,true,1,CAÍDA BICICLETA,/kos/accidentes/caída-bicicleta,CONDUCTOR,MUJER,HL                                      ,30-34
